organizationId,organizationName,id,name,description,address,city,state,zip,latitude,longitude,type,updatedAt,updatedAtHuman,categories,revenue,ein 
1942477,Hope for Women Org Inc,1942477,Hope for Women Org Inc,,170 Colonels Ln Apt 25,Weymouth,MA,02189,42.196708,-70.92010300000001,organization,2023-10-10 19:29:23,1 month ago,WINTL,0,832222216
1942496,Walpole Girls Field Hockey Inc,1942496,Walpole Girls Field Hockey Inc,,650 Washington Street,East Walpole,MA,02032,42.144115,-71.23156,organization,2023-10-10 19:29:24,1 month ago,GIRL,0,832262248
1942584,Ahs Girls Basketball Boosters Inc,1942584,Ahs Girls Basketball Boosters Inc,,6 Teaberry Ln,Andover,MA,01810,42.626219,-71.146535,organization,2023-10-10 19:29:28,1 month ago,GIRL,0,832464999
1942666,Gay Sons and Mothers Inc,1942666,Gay Sons and Mothers Inc,,535 Albany St 3rd FL,Boston,MA,02118,42.337427000000005,-71.067941,organization,2023-10-10 19:29:33,1 month ago,WHSV,0,832747099
1942673,Norwell Girls Softball Association Inc,1942673,Norwell Girls Softball Association Inc,,25 Highfield Ln,Norwell,MA,02061,42.138021,-70.819011,organization,2023-10-10 19:29:33,1 month ago,GIRL,0,832763587
1942810,Girls Empowered and Motivated Inc A Not for Profit Corporation,1942810,Girls Empowered and Motivated Inc A Not for Profit Corporation,,248 Highland St,Marshfield,MA,02050,42.144855,-70.750385,organization,2023-10-10 19:29:47,1 month ago,GIRL,0,833323975
1942847,National Society of the Daughters of the American Revolution 1 094 MA Hannah Winthrop Chapter,1942847,National Society of the Daughters of the American Revolution 1 094 MA Hannah Winthrop Chapter,,PO Box 817,Dover,MA,02030,0.001,-0.001,organization,2023-10-10 19:29:50,1 month ago,GEN,0,833469974
1942882,Neighborhood Birth Center,1942882,Neighborhood Birth Center,,5 Taylor Ter,Mattapan,MA,02126,42.272405,-71.07308900000001,organization,2023-10-10 19:29:52,1 month ago,WHLTH,0,833632901
1943329,Ethel Rose House of Refuge for Women and Children Inc,1943329,Ethel Rose House of Refuge for Women and Children Inc,,95 Willow St,New Bedford,MA,02740,41.648331999999996,-70.938015,organization,2023-10-10 19:30:43,1 month ago,WHSV,0,842055275
1943455,Young Sisters United Stephanie Quezada Sole Mbr,1943455,Young Sisters United Stephanie Quezada Sole Mbr,,9 Bartlet St,Andover,MA,01810,0.001,0.001,organization,2023-10-10 19:30:52,1 month ago,GEN,0,842500561
1943492,Greater Lawrence Italian Womens Club Inc,1943492,Greater Lawrence Italian Womens Club Inc,,26 Rutgers Rd,Andover,MA,01810,42.749631,-71.13178699999999,organization,2023-10-10 19:31:00,1 month ago,WSNW,0,842641670
1943850,Wellesley College Alumnae Association Sierra Wellesley Club,1943850,Wellesley College Alumnae Association Sierra Wellesley Club,,106 CENTRAL ST,WELLESLEY,MA,02481,42.294740999999995,-71.30834300000001,organization,2022-08-19 22:18:41,1 year ago,WEDUC,0,880502451
1943920,General Federation of Womens Clubs of Massachusetts Inc Plymouth MA,1943920,General Federation of Womens Clubs of Massachusetts Inc Plymouth MA,,PO BOX 1508,PLYMOUTH,MA,02362,41.916818,-70.95188499999999,organization,2022-08-17 23:15:59,1 year ago,WSNW,0,900440395
1944594,Sierra Leone Womans Movement in Massachusetts Inc,1944594,Sierra Leone Womans Movement in Massachusetts Inc,,1 SUNDERLAND STREET,DORCHESTER,MA,02121,-0.001,-0.001,organization,2022-08-18 22:42:28,1 year ago,WINTL,0,943447958
1944876,Marshfield Womenade Inc,1944876,Marshfield Womenade Inc,,18 AUNT LIZZIES LN,MARSHFIELD,MA,02050,42.075534999999995,-70.682381,organization,2022-08-18 22:42:48,1 year ago,WHSV,0,001049015
1945070,Harvard Black Alumni Alumnae Society Inc,1945070,Harvard Black Alumni Alumnae Society Inc,,225 Franklin Street,Boston,MA,02110,42.357099,-71.05291899999999,organization,2023-10-10 18:51:31,1 month ago,WEDUC,0,010779185
1945194,Boston Womens Rugby Fc Corporation,1945194,Boston Womens Rugby Fc Corporation,,12 Stoneholm Street,Boston,MA,02115,42.346886,-71.087263,organization,2023-10-10 18:51:34,1 month ago,GIRL,0,010961805
1945283,Wellesley College Alumnae Assoc 1982 Class,1945283,Wellesley College Alumnae Assoc 1982 Class,,106 Central Street,Wellesley,MA,02481,42.292741,-71.306343,organization,2023-10-10 18:51:36,1 month ago,WEDUC,0,020412553
1945307,Franklin Girls Softball Association,1945307,Franklin Girls Softball Association,"Provide franklin girls a supervised, recreational & competitive softball program",PO Box 706,Franklin,MA,02038,0.001,-0.001,organization,2023-10-10 18:51:37,1 month ago,GIRL,0,020493656
1945541,Wellesley College Alumnae Association Vermont Wellesley Club,1945541,Wellesley College Alumnae Association Vermont Wellesley Club,,106 Central Street,Wellesley,MA,02481,42.294740999999995,-71.30834300000001,organization,2023-10-10 18:51:51,1 month ago,WEDUC,0,030287938
1945546,LA Leche League International Inc Lll Addison County,1945546,LA Leche League International Inc Lll Addison County,,847 Washington St,Whitman,MA,02382,44.228885,-73.05167,organization,2023-10-10 18:51:51,1 month ago,WSNW,0,030302636
1945646,H U G S Foxboro Inc,1945646,H U G S Foxboro Inc,Assist victims of domestic voilence,PO Box 466,Foxboro,MA,02035,0.001,0.001,organization,2023-10-10 20:12:24,1 month ago,GV,0,030490897
1945734,Gloucester Fishermens Wives Memorial Inc,1945734,Gloucester Fishermens Wives Memorial Inc,,2 BLACKBURN CTR,GLOUCESTER,MA,01930,42.625825999999996,-70.65492900000001,organization,2022-08-17 23:19:55,1 year ago,WART,0,040010442
1945735,National Society of New England Women Essex Worcester Colony,1945735,National Society of New England Women Essex Worcester Colony,,2 ARBOR WAY,ROWLEY,MA,01969,42.722355,-70.882036,organization,2022-08-17 23:19:55,1 year ago,WADV,0,040294888
1945740,Womans Club of Fall River,1945740,Womans Club of Fall River,,73 Highland Ave,Dartmouth,MA,02747,41.645537,-71.04878699999999,organization,2023-10-10 18:51:56,1 month ago,WPSB,0,041983380
1945762,Tas Sach Inc,1945762,Tas Sach Inc,No longer active,C/O ARCHDIOCESE OF BOSTON 66 BROOKS,BRAINTREE,MA,02184,42.213919,-71.041737,organization,2023-10-10 18:52:01,1 month ago,WHLTH,0,042104868
1945771,Haverhill Young Womens Christian Association Inc,1945771,Haverhill Young Womens Christian Association Inc,"Part 1: to eliminate racism and empower women, in addition to promoting peace, justice, freedom and dignity. - Part 3: to eliminate racism and empower women and promoting peace, justice, freedom, and dignity for all.",38 LAWRENCE STREET,LAWRENCE,MA,01840,42.710091999999996,-71.163149,organization,2023-10-10 18:52:01,1 month ago,"WHSV,WSW",0,042105888
1945775,Unitarian Universalist Womens Federation,1945775,Unitarian Universalist Womens Federation,,258 Harvard Street 322,Brookline,MA,02446,42.358458,-71.065745,organization,2023-10-10 18:51:57,1 month ago,"WADV,WSW",0,042121343
1945777,St Helen Parish,1945777,St Helen Parish,,392 Hanover St,Hanover,MA,02339,42.114647000000005,-70.837632,organization,2023-10-10 18:51:57,1 month ago,WRELIG,0,042121644
1945786,St Margaret Mary Parish,1945786,St Margaret Mary Parish,,845 High St,Westwood,MA,02090,42.218612,-71.224766,organization,2023-10-10 18:51:57,1 month ago,GEN,0,042159911
1945788,St Lukes Hospital Womens Auxiliary,1945788,St Lukes Hospital Womens Auxiliary,,PO box h3003,New bedford,MA,02741,41.668735999999996,-70.9467,organization,2022-09-20 18:27:30,1 year ago,WHLTH,0,042175121
1945794,Partners Healthcare System Inc Friends of the Brigham and Womens Hos,1945794,Partners Healthcare System Inc Friends of the Brigham and Womens Hos,,529 MAIN ST STE 510,CHARLESTOWN,MA,02129,42.385191,-71.073559,organization,2022-08-18 22:43:53,1 year ago,WHLTH,0,042239449
1945796,Wellesley College Alumnae Association New Jersey Wellesley Club,1945796,Wellesley College Alumnae Association New Jersey Wellesley Club,,106 Central Street,Wellesley,MA,02481,42.292741,-71.30834300000001,organization,2023-10-10 18:51:58,1 month ago,WEDUC,0,042279317
1945803,Womens Service Club Inc,1945803,Womens Service Club Inc,,464 MASSACHUSETTS AVE,BOSTON,MA,02118,42.33404,-71.07615600000001,organization,2022-08-18 22:43:55,1 year ago,WPSB,0,042472747
1945807,Family Planning Committee of Greater Fall River Inc,1945807,Family Planning Committee of Greater Fall River Inc,,337 HANOVER ST,FALL RIVER,MA,02720,41.71048,-71.14502900000001,organization,2022-08-18 22:43:56,1 year ago,RH,0,042500577
1945818,Racial Unity Now Inc,1945818,Racial Unity Now Inc,,11 CHARLES ST,DORCHESTER,MA,02122,42.301927,-71.06223200000001,organization,2022-08-18 22:43:58,1 year ago,GEN,0,042599804
1945827,Wellesley College Alumnae Assoc 1977 Class,1945827,Wellesley College Alumnae Assoc 1977 Class,,106 Central Street,Wellesley,MA,02481,42.292741,-71.306343,organization,2023-10-10 18:51:58,1 month ago,WEDUC,0,042621292
1945828,Alumnae Association of Mount Holyoke College Inc South Shore,1945828,Alumnae Association of Mount Holyoke College Inc South Shore,,118 PRESIDENTS LN,QUINCY,MA,02169,42.253707999999996,-71.006312,organization,2022-08-18 22:43:59,1 year ago,WEDUC,0,042622674
1945839,League of Women Voters of Brookline Sara K Wallace Fund,1945839,League of Women Voters of Brookline Sara K Wallace Fund,,PO Box 32,Brookline,MA,02446,-0.001,-0.001,organization,2023-10-10 18:51:59,1 month ago,WSNW,0,042633283
1945844,Hingham Girls Athletic Leagues Inc,1945844,Hingham Girls Athletic Leagues Inc,,PO BOX 22,HINGHAM,MA,02043,-0.001,0.001,organization,2022-08-18 22:44:04,1 year ago,GIRL,0,042642981
1945849,Wellesley College Alumnae Assoc 1978 Class,1945849,Wellesley College Alumnae Assoc 1978 Class,,106 Central Street,Wellesley,MA,02481,42.294740999999995,-71.306343,organization,2023-10-10 18:51:59,1 month ago,WEDUC,0,042654452
1945853,New England Baptist Hospital School of Nursing Alumnae Association Inc,1945853,New England Baptist Hospital School of Nursing Alumnae Association Inc,,91 PARKER HILL AVE,BOSTON,MA,02120,42.330001,-71.10880399999999,organization,2022-08-18 22:44:06,1 year ago,WEDUC,0,042666853
1945857,Massachusetts Federation of Polish Womens Clubs Inc,1945857,Massachusetts Federation of Polish Womens Clubs Inc,,48 ELLSWORTH RD,PEABODY,MA,01960,42.528253,-70.938695,organization,2022-08-18 22:44:07,1 year ago,WSNW,0,042675196
1946034,Soroptimist International of the Americas Inc 102005 Greater Hartford CT,1946034,Soroptimist International of the Americas Inc 102005 Greater Hartford CT,,51 Hazel St,Haverhill,MA,01832,41.658645,-72.666635,organization,2023-10-10 18:52:55,1 month ago,WSNW,0,066011991
1946127,Wellesley College Alumnae Assoc Hartford Wellesley Club,1946127,Wellesley College Alumnae Assoc Hartford Wellesley Club,,106 Central Street,Wellesley,MA,02481,42.292741,-71.306343,organization,2023-10-10 18:52:57,1 month ago,WEDUC,0,066108475
1946132,Wellesley College Alumnae Assoc Southeastern Connecticut Wellesley,1946132,Wellesley College Alumnae Assoc Southeastern Connecticut Wellesley,,106 CENTRAL STREET,WELLESLEY,MA,02481,42.292741,-71.30834300000001,organization,2022-08-17 23:20:37,1 year ago,WEDUC,0,066183629
1946141,Home Space Inc,1946141,Home Space Inc,"Part 1: provide human services to incarcerated mothers and their families through advocacy, counseling visitation and related services. - Part 3: provide human services to",695 Truman Parkway,Hyde Park,MA,02136,-0.001,-0.001,organization,2023-10-10 20:12:30,1 month ago,GV,0,042708648
1946149,Soroptimist International of the Americas Inc 102006 Haverhill Merrimack Vly MA,1946149,Soroptimist International of the Americas Inc 102006 Haverhill Merrimack Vly MA,,PO Box 1533,Haverhill,MA,01831,-0.001,-0.001,organization,2023-10-10 18:52:01,1 month ago,WSNW,0,042718077
1946155,Les Dames D Escoffier Boston Inc,1946155,Les Dames D Escoffier Boston Inc,Fundraising for scholarships,243 Cutler Rd,S Hamilton,MA,01982,-0.001,0.001,organization,2023-10-10 20:12:36,1 month ago,GEN,0,042734202
1946164,Women Transforming Communities,1946164,Women Transforming Communities,,67 Farrar Ave,Hyde Park,MA,02136,0.001,-0.001,organization,2023-10-10 18:52:11,1 month ago,WEDUC,0,042753418
1946167,National Society of New England Women Abigail Adams Colony,1946167,National Society of New England Women Abigail Adams Colony,,282 Saint George St Ste 1,Duxbury,MA,02332,0.001,-0.001,organization,2023-10-10 18:52:11,1 month ago,WADV,0,042760285
1946179,Walpole Girls Soccer Boosters Association Inc,1946179,Walpole Girls Soccer Boosters Association Inc,Educational purposes,11 Bridle Path,Walpole,MA,02081,0.001,0.001,organization,2023-10-10 20:12:36,1 month ago,GIRL,0,042786802
1946181,Women in Film and Video New England Chapter Inc,1946181,Women in Film and Video New England Chapter Inc,"Women in film & video new england (wifvne) is a non-profit membership organization dedicated to supporting and promoting the accomplishments of women working in the film, video and new media industries. Wifvne provides an educational forum for media professionals and a valuable network for exchange of ideas and resources. Wifvne offers no cost or low cost events for its members and its community. Wifvne is operated by an all volunteer board of directors. While wifvne's purpose is to support women, men are welcome and encouraged to participate and share in the organization's mission. Wifvne works to promote proactive images of women to the public and to empower all women in film and video to achieve their professional potential. Wifvne is a member of an umbrella group called women in film & television international (wifti). Wifti is a global network comprised of some 44 women in film chapters worldwide and more than 13,000 members dedicated to advancing professional development and achi",PO Box 118,East Boston,MA,02128,-0.001,-0.001,organization,2023-10-10 20:12:36,1 month ago,WART,0,042791260
1946183,Wellesley College Alumnae Assoc Wellesley College Club of San Diego,1946183,Wellesley College Alumnae Assoc Wellesley College Club of San Diego,,106 Central Street,Wellesley,MA,02481,-0.001,0.001,organization,2023-10-10 18:52:11,1 month ago,WEDUC,0,042793698
1946185,Wellesley College Alumnae Assoc Wellesley Club of Tampa Bay,1946185,Wellesley College Alumnae Assoc Wellesley Club of Tampa Bay,,106 Central Street,Wellesley,MA,02481,0.001,-0.001,organization,2023-10-10 18:52:11,1 month ago,WEDUC,0,042793703
1946186,Wellesley College Alumnae Assoc Naples Wellesley Club,1946186,Wellesley College Alumnae Assoc Naples Wellesley Club,,106 Central Street,Wellesley,MA,02481,0.001,0.001,organization,2023-10-10 18:52:11,1 month ago,WEDUC,0,042793704
1946187,Wellesley College Alumnae Assoc Wellesley in the Palm Beaches,1946187,Wellesley College Alumnae Assoc Wellesley in the Palm Beaches,,106 Central Street,Wellesley,MA,02481,0.001,0.001,organization,2023-10-10 18:52:11,1 month ago,WEDUC,0,042793705
1946188,Wellesley College Alumnae Assoc Wellesley Club of Hawaii,1946188,Wellesley College Alumnae Assoc Wellesley Club of Hawaii,,106 Central Street,Wellesley,MA,02481,0.001,-0.001,organization,2023-10-10 18:52:11,1 month ago,WEDUC,0,042793706
1946189,Wellesley College Alumnae Assoc Indianapolis Wellesley Club,1946189,Wellesley College Alumnae Assoc Indianapolis Wellesley Club,,106 Central Street,Wellesley,MA,02481,-0.001,-0.001,organization,2023-10-10 18:52:11,1 month ago,WEDUC,0,042793709
1946192,Wellesley College Alumnae Assoc Alumnae Club of Greater Charlotte,1946192,Wellesley College Alumnae Assoc Alumnae Club of Greater Charlotte,,106 Central Street,Wellesley,MA,02481,-0.001,0.001,organization,2023-10-10 18:52:11,1 month ago,WEDUC,0,042793718
1946201,General Federation of Womens Clubs of Massachusets Inc GFWC Dedham Junior Womens Club,1946201,General Federation of Womens Clubs of Massachusets Inc GFWC Dedham Junior Womens Club,,PO Box 1368,Dedham,MA,02027,0.001,0.001,organization,2023-10-10 18:52:12,1 month ago,WSNW,0,042830761
1946212,LA Leche League International Inc Lll Topsfield,1946212,LA Leche League International Inc Lll Topsfield,,16 Towne Hill Ln,Topsfield,MA,01983,0.001,-0.001,organization,2023-10-10 18:52:12,1 month ago,WSNW,0,042921891
1946223,Daughters of St Paul Convent,1946223,Daughters of St Paul Convent,,50 Saint Pauls Ave,Boston,MA,02130,0.001,-0.001,organization,2023-10-10 18:52:12,1 month ago,GEN,0,042966563
1946224,Wellesley College Alumnae Assoc 1987 Class,1946224,Wellesley College Alumnae Assoc 1987 Class,,106 Central Street,Wellesley,MA,02481,0.001,-0.001,organization,2023-10-10 18:52:12,1 month ago,WEDUC,0,042966892
1946232,Association for Women in Slavic Studies,1946232,Association for Women in Slavic Studies,,137 Coolidge St,Brookline,MA,02446,-0.001,0.001,organization,2023-10-10 18:52:12,1 month ago,WSNW,0,043023706
1946234,Canadian Womens Club of Boston Inc,1946234,Canadian Womens Club of Boston Inc,Cultural and social gatherings betweeen canadians and u.S. Citizens to promote amicable relations.,186 Cedar St,Wellesley Hls,MA,02481,-0.001,-0.001,organization,2023-10-10 20:12:38,1 month ago,WSNW,0,043030955
1946248,Boston University Obstetrics and Gynecology Foundation Inc,1946248,Boston University Obstetrics and Gynecology Foundation Inc,,85 E Concord 6th Flr,Boston,MA,02118,0.001,-0.001,organization,2023-10-10 18:52:13,1 month ago,WHLTH,0,043067465
1946256,National Society of the Daughters of the American Revolution Aaron Guild DAR,1946256,National Society of the Daughters of the American Revolution Aaron Guild DAR,,182 Birchtree Dr,Westwood,MA,02090,-0.001,0.001,organization,2023-10-10 18:52:13,1 month ago,GEN,0,043094016
1946259,Womens Club of Norwell Inc,1946259,Womens Club of Norwell Inc,,PO Box 834,Norwell,MA,02061,0.001,0.001,organization,2023-10-10 18:52:13,1 month ago,WSNW,0,043099132
1946279,Wellesley College Alumnae Assoc 1991 Class,1946279,Wellesley College Alumnae Assoc 1991 Class,,106 Central Street,Wellesley,MA,02481,-0.001,0.001,organization,2023-10-10 18:52:13,1 month ago,WEDUC,0,043141104
1946280,Betty Taymor Fund for the Education of Women in Politics and Gvmt Inc,1946280,Betty Taymor Fund for the Education of Women in Politics and Gvmt Inc,,100 morrissey blvd,Boston,MA,02125,-0.001,-0.001,organization,2022-09-20 18:27:35,1 year ago,WEDUC,0,043143173
